text,label
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ASAP,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. do not ignore,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
"Dear User, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. Please respond,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
Attachments: invoice_621.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
"Dear User, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ASAP,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
"Dear User, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
"Dear Subscriber, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. ASAP,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
"Dear Subscriber, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
Update your account information at http://secure-pay.example.com to avoid suspension. ,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Update your account information at http://secure-pay.example.com to avoid suspension. ASAP,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Please see the minutes from today's meeting and action items for next week. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Attachments: invoice_883.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. do not ignore,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Attachments: invoice_984.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Please see the minutes from today's meeting and action items for next week. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Attachments: invoice_835.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. Please respond,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. do not ignore,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. Please respond",phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ASAP,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Attachments: invoice_649.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Attachments: invoice_872.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Update your account information at http://secure-pay.example.com to avoid suspension. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ASAP,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Please see the minutes from today's meeting and action items for next week. See below,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ASAP,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
Attachments: invoice_210.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. Please respond,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Please see the minutes from today's meeting and action items for next week. Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. do not ignore,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
"Dear Client, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Update your account information at http://secure-pay.example.com to avoid suspension. ,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ASAP,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
"Dear Subscriber, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
"Dear Customer, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Attachments: invoice_356.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Please see the minutes from today's meeting and action items for next week. Thanks,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Attachments: invoice_166.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Attachments: invoice_686.pdf requires your approval. Open it: http://bit.ly/verify Please respond,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Attachments: invoice_244.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ASAP,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Update your account information at http://secure-pay.example.com to avoid suspension. do not ignore,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
